ExperimentName,Subject,Session,Age,Group,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,385
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,431
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,572
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,434
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,555
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,534
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,668
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,795
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,657
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,670
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,876
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,420
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,592
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,458
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,458
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,442
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,732
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,548
breaking,10,1,19,2,right,male,self,Self,S.bmp,0,n,600
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,982
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,846
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,386
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,784
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,601
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,565
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,426
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,624
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,462
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,468
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,572
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,556
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,921
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,387
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,661
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,928
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,766
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,613
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,338
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,504
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,678
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,812
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,523
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,539
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,602
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,708
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,525
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,850
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,648
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,0,n,374
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,828
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,490
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,553
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,473
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,436
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,413
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,463
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,437
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,429
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,,0
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,535
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,605
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,820
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,643
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,586
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,655
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,468
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,657
breaking,10,1,19,2,right,male,self,stranger,T.bmp,0,n,479
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,894
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,412
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,735
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,665
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,510
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,860
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,392
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,0,m,446
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,598
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,508
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,554
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,403
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,559
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,766
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,588
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,665
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,752
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,0,n,537
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,323
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,563
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,463
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,392
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,918
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,738
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,722
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,581
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,673
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,502
breaking,10,1,19,2,right,male,self,Self,S.bmp,0,n,503
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,602
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,672
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,706
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,620
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,506
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,457
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,509
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,769
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,0,m,450
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,519
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,613
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,816
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,443
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,579
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,0,m,663
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,757
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,630
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,835
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,599
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,600
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,492
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,489
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,344
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,579
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,627
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,537
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,479
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,981
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,915
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,648
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,575
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,613
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,459
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,601
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,423
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,453
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,427
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,393
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,471
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,671
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,485
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,549
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,613
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,595
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,345
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,529
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,373
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,443
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,617
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,426
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,541
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,899
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,0,n,457
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,455
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,796
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,510
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,424
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,434
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,487
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,498
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,318
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,504
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,0,m,437
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,330
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,864
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,628
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,640
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,743
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,559
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,521
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,871
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,502
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,883
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,576
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,664
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,661
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,651
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,355
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,234
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,496
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,446
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,484
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,290
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,488
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,398
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,604
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,394
breaking,10,1,19,2,right,male,self,Friend,C.bmp,0,m,344
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,630
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,412
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,571
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,587
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,554
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,424
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,491
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,433
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,407
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,397
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,371
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,481
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,632
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,536
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,824
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,466
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,715
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,408
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,504
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,552
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,576
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,407
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,410
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,498
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,758
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,500
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,588
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,465
breaking,10,1,19,2,right,male,self,Friend,C.bmp,0,m,598
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,572
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,442
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,704
breaking,10,1,19,2,right,male,self,stranger,T.bmp,0,n,582
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,652
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,1006
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,440
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,590
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,628
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,473
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,743
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,415
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,380
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,445
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,459
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,526
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,406
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,413
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,840
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,622
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,358
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,929
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,509
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,578
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,496
breaking,10,1,19,2,right,male,self,Friend,C.bmp,1,n,438
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,532
breaking,10,1,19,2,right,male,stranger,Self,S.bmp,1,n,594
breaking,10,1,19,2,right,male,stranger,stranger,T.bmp,1,m,761
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,398
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,492
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,442
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,0,m,448
breaking,10,1,19,2,right,male,self,Self,S.bmp,1,m,406
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,478
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,516
breaking,10,1,19,2,right,male,friend,Self,S.bmp,1,m,471
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,413
breaking,10,1,19,2,right,male,friend,Friend,C.bmp,1,m,651
breaking,10,1,19,2,right,male,friend,stranger,T.bmp,1,n,731
breaking,10,1,19,2,right,male,self,stranger,T.bmp,1,m,479
breaking,10,1,19,2,right,male,stranger,Friend,C.bmp,1,m,502
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,0,n,941
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,0,,0
breaking,3,1,21,2,right,male,friend,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,self,Friend,T.bmp,0,,0
breaking,3,1,21,2,right,male,self,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,0,,0
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,0,,0
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,self,stranger,C.bmp,0,,0
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,818
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,872
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,854
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,908
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,1090
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,1056
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,814
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,476
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,610
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,0,,0
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,694
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,574
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,868
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,578
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,496
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,366
breaking,3,1,21,2,right,male,friend,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,0,m,618
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,522
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,730
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,1050
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,506
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,498
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,826
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,618
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,594
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,602
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,632
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,514
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,636
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,466
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,592
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,742
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,428
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,458
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,511
breaking,3,1,21,2,right,male,self,stranger,C.bmp,0,n,654
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,0,,0
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,809
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,749
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,963
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,393
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,616
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,630
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,1,n,868
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,602
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,632
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,542
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,532
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,642
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,520
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,568
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,672
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,576
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,584
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,622
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,500
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,746
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,488
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,1,n,646
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,499
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,985
breaking,3,1,21,2,right,male,friend,Self,S.bmp,0,n,903
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,461
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,419
breaking,3,1,21,2,right,male,self,Self,S.bmp,0,,0
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,775
breaking,3,1,21,2,right,male,self,Friend,T.bmp,0,,0
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,827
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,0,m,407
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,381
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,923
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,665
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,567
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,501
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,675
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,769
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,503
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,469
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,421
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,405
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,731
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,755
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,649
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,561
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,511
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,469
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,987
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,841
breaking,3,1,21,2,right,male,friend,Friend,T.bmp,1,m,479
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,1097
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,803
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,865
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,1,n,511
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,949
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,395
breaking,3,1,21,2,right,male,stranger,stranger,C.bmp,1,m,729
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,847
breaking,3,1,21,2,right,male,self,stranger,C.bmp,1,m,665
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,467
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,0,m,697
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,551
breaking,3,1,21,2,right,male,self,Self,S.bmp,1,m,581
breaking,3,1,21,2,right,male,stranger,Friend,T.bmp,1,m,443
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,673
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,455
breaking,3,1,21,2,right,male,stranger,Self,S.bmp,1,n,877
breaking,3,1,21,2,right,male,friend,stranger,C.bmp,1,n,755
breaking,3,1,21,2,right,male,friend,Self,S.bmp,1,m,585
breaking,3,1,21,2,right,male,self,Friend,T.bmp,1,n,767
